"city","sales","volume","avgprice","listings","onmarket","month","year","date"
"Fort Bend",720,127032519,176400,2714,4.1,4,2002,2002.25
"Fort Bend",785,148323719,188900,2837,4.2,5,2002,2002.33333333333
"Fort Bend",825,152722907,185100,2873,4.3,6,2002,2002.41666666667
"Fort Bend",846,154230406,182300,2980,4.5,7,2002,2002.5
"Fort Bend",751,139949581,186400,2987,4.5,8,2002,2002.58333333333
"Fort Bend",614,113542881,184900,3051,4.6,9,2002,2002.66666666667
"Fort Bend",601,108691034,180900,3046,4.5,10,2002,2002.75
"Fort Bend",556,95023815,170900,2997,4.5,11,2002,2002.83333333333
"Fort Bend",644,115243309,178900,2921,4.4,12,2002,2002.91666666667
"Fort Bend",489,85081790,174000,3064,4.6,1,2003,2003
"Fort Bend",506,85779035,169500,3149,4.7,2,2003,2003.08333333333
"Fort Bend",612,104993905,171600,3332,5,3,2003,2003.16666666667
"Fort Bend",666,122695495,184200,3400,5.2,4,2003,2003.25
"Fort Bend",734,133047420,181300,3566,5.5,5,2003,2003.33333333333
"Fort Bend",902,167378196,185600,3834,5.8,6,2003,2003.41666666667
"Fort Bend",879,171984739,195700,3886,5.9,7,2003,2003.5
"Fort Bend",807,147958653,183300,3813,5.7,8,2003,2003.58333333333
"Fort Bend",756,138251644,182900,3852,5.7,9,2003,2003.66666666667
"Fort Bend",661,118692915,179600,3819,5.6,10,2003,2003.75
"Fort Bend",513,90945397,177300,3697,5.4,11,2003,2003.83333333333
"Fort Bend",786,148105687,188400,3323,4.8,12,2003,2003.91666666667
"Fort Bend",481,85006400,176700,3508,5.1,1,2004,2004
"Fort Bend",626,108715049,173700,3714,5.3,2,2004,2004.08333333333
"Fort Bend",711,122714602,172600,3991,5.6,3,2004,2004.16666666667
"Fort Bend",835,154782429,185400,4157,5.7,4,2004,2004.25
"Fort Bend",799,150631508,188500,4317,5.9,5,2004,2004.33333333333
"Fort Bend",966,187268903,193900,4368,5.9,6,2004,2004.41666666667
"Fort Bend",939,175902266,187300,4330,5.9,7,2004,2004.5
"Fort Bend",940,173007294,184100,4217,5.6,8,2004,2004.58333333333
"Fort Bend",720,134965487,187500,4232,5.7,9,2004,2004.66666666667
"Fort Bend",739,139372678,188600,4180,5.5,10,2004,2004.75
"Fort Bend",657,118615865,180500,3959,5.2,11,2004,2004.83333333333
"Fort Bend",821,159943188,194800,3665,4.8,12,2004,2004.91666666667
"Fort Bend",491,90814157,185000,3862,5,1,2005,2005
"Fort Bend",602,105857666,175800,4016,5.2,2,2005,2005.08333333333
"Fort Bend",817,153320421,187700,4174,5.4,3,2005,2005.16666666667
"Fort Bend",806,155338726,192700,4396,5.7,4,2005,2005.25
"Fort Bend",1043,204762471,196300,4423,5.6,5,2005,2005.33333333333
"Fort Bend",1066,218039329,204500,4458,5.5,6,2005,2005.41666666667
"Fort Bend",1076,212303039,197300,4348,5.3,7,2005,2005.5
"Fort Bend",1076,205811046,191300,4193,5.1,8,2005,2005.58333333333
"Fort Bend",732,144454932,197300,4023,4.9,9,2005,2005.66666666667
"Fort Bend",830,158034029,190400,3833,4.6,10,2005,2005.75
"Fort Bend",727,137947237,189700,3596,4.3,11,2005,2005.83333333333
"Fort Bend",960,195909391,204100,3370,4,12,2005,2005.91666666667
"Fort Bend",552,107451495,194700,3485,4.1,1,2006,2006
"Fort Bend",693,136074317,196400,3509,4.1,2,2006,2006.08333333333
"Fort Bend",933,191084809,204800,3676,4.2,3,2006,2006.16666666667
"Fort Bend",842,166805402,198100,3765,4.3,4,2006,2006.25
"Fort Bend",1075,223710514,208100,3744,4.3,5,2006,2006.33333333333
"Fort Bend",1198,257058221,214600,3938,4.4,6,2006,2006.41666666667
"Fort Bend",1066,232601872,218200,3996,4.5,7,2006,2006.5
"Fort Bend",1110,230930127,208000,4077,4.6,8,2006,2006.58333333333
"Fort Bend",912,190738246,209100,4074,4.5,9,2006,2006.66666666667
"Fort Bend",885,171963650,194300,4108,4.5,10,2006,2006.75
"Fort Bend",829,171533451,206900,4009,4.4,11,2006,2006.83333333333
"Fort Bend",920,194106516,211000,3682,4,12,2006,2006.91666666667
"Fort Bend",632,123987870,196200,3798,4.1,1,2007,2007
"Fort Bend",722,140299152,194300,3879,4.2,2,2007,2007.08333333333
"Fort Bend",958,199275967,208000,4211,4.5,3,2007,2007.16666666667
"Fort Bend",892,184059503,206300,4419,4.7,4,2007,2007.25
"Fort Bend",1100,239347868,217600,4555,4.9,5,2007,2007.33333333333
"Fort Bend",1183,269977921,228200,4717,5,6,2007,2007.41666666667
"Fort Bend",1102,242668952,220200,4749,5.1,7,2007,2007.5
"Fort Bend",1139,253697668,222700,4742,5,8,2007,2007.58333333333
"Fort Bend",748,157280863,210300,4739,5.1,9,2007,2007.66666666667
"Fort Bend",813,173857089,213800,4621,5,10,2007,2007.75
"Fort Bend",738,155656207,210900,4446,4.9,11,2007,2007.83333333333
"Fort Bend",798,180781790,226500,4295,4.8,12,2007,2007.91666666667
"Fort Bend",530,108731310,205200,4453,5,1,2008,2008
"Fort Bend",664,136477704,205500,4535,5.1,2,2008,2008.08333333333
"Fort Bend",719,154881857,215400,4701,5.4,3,2008,2008.16666666667
"Fort Bend",867,187041355,215700,4778,5.5,4,2008,2008.25
"Fort Bend",969,213123230,219900,4792,5.6,5,2008,2008.33333333333
"Fort Bend",1058,244799716,231400,4788,5.7,6,2008,2008.41666666667
"Fort Bend",1031,234936814,227900,4779,5.7,7,2008,2008.5
"Fort Bend",989,228231624,230800,4571,5.5,8,2008,2008.58333333333
"Fort Bend",632,137981586,218300,4451,5.4,9,2008,2008.66666666667
"Fort Bend",665,140519428,211300,4354,5.4,10,2008,2008.75
"Fort Bend",529,109956160,207900,4091,5.2,11,2008,2008.83333333333
"Fort Bend",762,171213114,224700,3715,4.7,12,2008,2008.91666666667
"Fort Bend",457,86525406,189300,3676,4.7,1,2009,2009
"Fort Bend",542,107486207,198300,3720,4.8,2,2009,2009.08333333333
"Fort Bend",662,135302611,204400,3725,4.9,3,2009,2009.16666666667
"Fort Bend",684,150106385,219500,3502,4.7,4,2009,2009.25
"Fort Worth",325,33417427,102800,2170,4.2,1,2000,2000
"Fort Worth",469,42978548,91600,2251,4.3,2,2000,2000.08333333333
"Fort Worth",588,57458826,97700,2247,4.3,3,2000,2000.16666666667
"Fort Worth",487,50344886,103400,2226,4.3,4,2000,2000.25
"Fort Worth",630,67131123,106600,2193,4.2,5,2000,2000.33333333333
"Fort Worth",648,70773279,109200,2212,4.2,6,2000,2000.41666666667
"Fort Worth",548,57460916,104900,2362,4.5,7,2000,2000.5
"Fort Worth",638,71524686,112100,2391,4.5,8,2000,2000.58333333333
"Fort Worth",524,58065223,110800,2519,4.8,9,2000,2000.66666666667
"Fort Worth",539,57992200,107600,2573,4.8,10,2000,2000.75
"Fort Worth",521,56157896,107800,2468,4.6,11,2000,2000.83333333333
"Fort Worth",463,49177284,106200,2248,4.2,12,2000,2000.91666666667
"Fort Worth",405,38878030,96000,2424,4.5,1,2001,2001
"Fort Worth",447,47433758,106100,2360,4.4,2,2001,2001.08333333333
"Fort Worth",621,63260951,101900,2511,4.7,3,2001,2001.16666666667
"Fort Worth",545,57613823,105700,2630,4.8,4,2001,2001.25
"Fort Worth",653,72426354,110900,2700,4.9,5,2001,2001.33333333333
"Fort Worth",665,81662074,122800,2807,5.1,6,2001,2001.41666666667
"Fort Worth",655,72047979,110000,2871,5.2,7,2001,2001.5
"Fort Worth",678,76165866,112300,2826,5,8,2001,2001.58333333333
"Fort Worth",537,57133701,106400,2782,5,9,2001,2001.66666666667
"Fort Worth",546,57130944,104600,2769,4.9,10,2001,2001.75
"Fort Worth",514,62368195,121300,2658,4.7,11,2001,2001.83333333333
"Fort Worth",515,61800725,120000,2479,4.4,12,2001,2001.91666666667
"Fort Worth",431,45958126,106600,2643,4.7,1,2002,2002
"Fort Worth",516,55038673,106700,2749,4.8,2,2002,2002.08333333333
"Fort Worth",588,69148134,117600,2829,5,3,2002,2002.16666666667
"Fort Worth",637,75596818,118700,2929,5.1,4,2002,2002.25
"Fort Worth",672,80965065,120500,3008,5.2,5,2002,2002.33333333333
"Fort Worth",690,80835438,117200,3076,5.3,6,2002,2002.41666666667
"Fort Worth",732,85046246,116200,3141,5.3,7,2002,2002.5
"Fort Worth",683,81785711,119700,3241,5.5,8,2002,2002.58333333333
"Fort Worth",582,65785590,113000,3286,5.5,9,2002,2002.66666666667
"Fort Worth",600,67906844,113200,3251,5.4,10,2002,2002.75
"Fort Worth",569,67990033,119500,3132,5.2,11,2002,2002.83333333333
"Fort Worth",637,76050589,119400,2926,4.8,12,2002,2002.91666666667
"Fort Worth",447,49212290,110100,3170,5.2,1,2003,2003
"Fort Worth",497,57127853,114900,3159,5.2,2,2003,2003.08333333333
"Fort Worth",642,75159286,117100,3387,5.5,3,2003,2003.16666666667
"Fort Worth",667,74314758,111400,3518,5.7,4,2003,2003.25
"Fort Worth",668,77590378,116200,3757,6.1,5,2003,2003.33333333333
"Fort Worth",677,83671558,123600,4021,6.5,6,2003,2003.41666666667
"Fort Worth",728,89644477,123100,4136,6.7,7,2003,2003.5
"Fort Worth",795,98176331,123500,4241,6.8,8,2003,2003.58333333333
"Fort Worth",683,84769870,124100,4406,6.9,9,2003,2003.66666666667
"Fort Worth",735,82100710,111700,4313,6.7,10,2003,2003.75
"Fort Worth",552,67568396,122400,4221,6.6,11,2003,2003.83333333333
"Fort Worth",666,83485458,125400,3918,6.1,12,2003,2003.91666666667
"Fort Worth",454,48505749,106800,4068,6.3,1,2004,2004
"Fort Worth",609,71408855,117300,4150,6.3,2,2004,2004.08333333333
"Fort Worth",764,91094771,119200,4235,6.4,3,2004,2004.16666666667
"Fort Worth",791,91542726,115700,4275,6.3,4,2004,2004.25
"Fort Worth",805,102486522,127300,4445,6.5,5,2004,2004.33333333333
"Fort Worth",865,112276460,129800,4479,6.4,6,2004,2004.41666666667
"Fort Worth",844,107622675,127500,4651,6.5,7,2004,2004.5
"Fort Worth",824,103373028,125500,4635,6.5,8,2004,2004.58333333333
"Fort Worth",732,89184927,121800,4589,6.4,9,2004,2004.66666666667
"Fort Worth",739,90502176,122500,4597,6.4,10,2004,2004.75
"Fort Worth",720,90662913,125900,4457,6.1,11,2004,2004.83333333333
"Fort Worth",760,101641142,133700,4327,5.8,12,2004,2004.91666666667
"Fort Worth",502,62276332,124100,4785,6.4,1,2005,2005
"Fort Worth",639,75955992,118900,4915,6.6,2,2005,2005.08333333333
"Fort Worth",887,115990990,130800,5173,6.8,3,2005,2005.16666666667
"Fort Worth",896,119538362,133400,5249,6.8,4,2005,2005.25
"Fort Worth",964,131189607,136100,5137,6.6,5,2005,2005.33333333333
"Fort Worth",1102,149341658,135500,5207,6.5,6,2005,2005.41666666667
"Fort Worth",975,133759524,137200,5355,6.6,7,2005,2005.5
"Fort Worth",1031,139146678,135000,NA,NA,8,2005,2005.58333333333
"Fort Worth",952,128949991,135500,5256,6.2,9,2005,2005.66666666667
"Fort Worth",842,114262341,135700,5322,6.2,10,2005,2005.75
"Fort Worth",824,111920591,135800,5273,6.1,11,2005,2005.83333333333
"Fort Worth",827,114747206,138800,5053,5.8,12,2005,2005.91666666667
"Fort Worth",621,81988837,132000,5230,5.9,1,2006,2006
"Fort Worth",799,104635650,131000,5418,6.1,2,2006,2006.08333333333
"Fort Worth",1154,152751274,132400,5523,6,3,2006,2006.16666666667
"Fort Worth",977,132340862,135500,5704,6.2,4,2006,2006.25
"Fort Worth",1103,151147300,137000,5878,6.3,5,2006,2006.33333333333
"Fort Worth",1222,176269299,144200,6156,6.5,6,2006,2006.41666666667
"Fort Worth",1076,146416296,136100,6281,6.6,7,2006,2006.5
"Fort Worth",1128,164368267,145700,6273,6.5,8,2006,2006.58333333333
"Fort Worth",1049,141701394,135100,6336,6.5,9,2006,2006.66666666667
"Fort Worth",992,137084258,138200,6202,6.3,10,2006,2006.75
"Fort Worth",915,126273432,138000,6139,6.2,11,2006,2006.83333333333
"Fort Worth",941,131286346,139500,5845,5.9,12,2006,2006.91666666667
"Fort Worth",727,92948336,127900,5837,5.8,1,2007,2007
"Fort Worth",865,116016778,134100,6003,5.9,2,2007,2007.08333333333
"Fort Worth",1091,142120227,130300,6372,6.3,3,2007,2007.16666666667
"Fort Worth",946,136296937,144100,6433,6.4,4,2007,2007.25
"Fort Worth",1136,168800115,148600,6454,6.4,5,2007,2007.33333333333
"Fort Worth",1119,158163280,141300,6465,6.5,6,2007,2007.41666666667
"Fort Worth",1104,170357642,154300,6499,6.5,7,2007,2007.5
"Fort Worth",1169,174447960,149200,6355,6.3,8,2007,2007.58333333333
"Fort Worth",868,124486194,143400,6339,6.4,9,2007,2007.66666666667
"Fort Worth",923,136771604,148200,6142,6.2,10,2007,2007.75
"Fort Worth",795,113157402,142300,5930,6.1,11,2007,2007.83333333333
"Fort Worth",789,111512957,141300,5509,5.7,12,2007,2007.91666666667
"Fort Worth",600,76896552,128200,5555,5.8,1,2008,2008
"Fort Worth",765,105521997,137900,5554,5.9,2,2008,2008.08333333333
"Fort Worth",849,122290972,144000,5602,6.1,3,2008,2008.16666666667
"Fort Worth",907,126866772,139900,5594,6.1,4,2008,2008.25
"Fort Worth",1009,159136409,157700,5478,6,5,2008,2008.33333333333
"Fort Worth",996,151722209,152300,5418,6,6,2008,2008.41666666667
"Fort Worth",958,141201081,147400,5467,6.2,7,2008,2008.5
"Fort Worth",915,133993219,146400,5252,6.1,8,2008,2008.58333333333
"Fort Worth",850,120144378,141300,5120,5.9,9,2008,2008.66666666667
"Fort Worth",765,103498850,135300,4934,5.8,10,2008,2008.75
"Fort Worth",499,65656108,131600,4847,5.9,11,2008,2008.83333333333
"Fort Worth",622,86036074,138300,4482,5.5,12,2008,2008.91666666667
"Fort Worth",456,57069228,125200,4705,5.9,1,2009,2009
"Fort Worth",495,65150716,131600,4803,6.2,2,2009,2009.08333333333
"Fort Worth",660,91422252,138500,4872,6.4,3,2009,2009.16666666667
"Fort Worth",679,92640869,136400,4843,6.5,4,2009,2009.25
"Galveston",37,4555000,123100,636,9.1,1,2000,2000
"Galveston",54,7360000,136300,510,7.3,2,2000,2000.08333333333
"Galveston",80,9595000,119900,493,7.1,3,2000,2000.16666666667
"Galveston",82,11105000,135400,524,7.3,4,2000,2000.25
"Galveston",89,10185000,114400,529,7.2,5,2000,2000.33333333333
"Galveston",100,13550000,135500,528,7.3,6,2000,2000.41666666667
"Galveston",85,10870000,127900,505,7.1,7,2000,2000.5
"Galveston",92,12520000,136100,477,6.7,8,2000,2000.58333333333
"Galveston",58,7610000,131200,474,6.6,9,2000,2000.66666666667
"Galveston",75,11270000,150300,463,6.4,10,2000,2000.75
"Galveston",53,6720000,126800,471,6.5,11,2000,2000.83333333333
"Galveston",59,7135000,120900,455,6.3,12,2000,2000.91666666667
"Galveston",32,4220000,131900,448,6.3,1,2001,2001
"Galveston",63,9425000,149600,464,6.4,2,2001,2001.08333333333
"Galveston",62,9460000,152600,491,6.9,3,2001,2001.16666666667
"Galveston",65,9936338,152900,NA,NA,4,2001,2001.25
"Galveston",66,9555630,144800,NA,NA,5,2001,2001.33333333333
"Galveston",67,9943350,148400,NA,NA,6,2001,2001.41666666667
"Galveston",71,11129385,156800,NA,NA,7,2001,2001.5
"Galveston",68,9923235,145900,NA,NA,8,2001,2001.58333333333
"Galveston",65,8481875,130500,NA,NA,9,2001,2001.66666666667
"Galveston",64,7815116,122100,NA,NA,10,2001,2001.75
"Galveston",64,8848001,138300,NA,NA,11,2001,2001.83333333333
"Galveston",58,6756750,116500,NA,NA,12,2001,2001.91666666667
"Galveston",33,3016891,91400,NA,NA,1,2002,2002
"Galveston",83,14334964,172700,NA,NA,2,2002,2002.08333333333
"Galveston",64,8520245,133100,NA,NA,3,2002,2002.16666666667
"Galveston",93,14473287,155600,NA,NA,4,2002,2002.25
"Galveston",101,14068610,139300,NA,NA,5,2002,2002.33333333333
"Galveston",118,18097801,153400,NA,NA,6,2002,2002.41666666667
"Galveston",89,13493602,151600,NA,NA,7,2002,2002.5
"Galveston",83,12028099,144900,NA,NA,8,2002,2002.58333333333
"Galveston",48,7487800,156000,NA,NA,9,2002,2002.66666666667
"Galveston",65,7817067,120300,NA,NA,10,2002,2002.75
"Galveston",54,7320200,135600,NA,NA,11,2002,2002.83333333333
"Galveston",68,9039836,132900,NA,NA,12,2002,2002.91666666667
"Galveston",38,4685000,123300,598,7.9,1,2003,2003
"Galveston",62,9595000,154800,600,8.2,2,2003,2003.08333333333
"Galveston",49,7205376,147000,NA,NA,3,2003,2003.16666666667
"Galveston",77,12110000,157300,708,10,4,2003,2003.25
"Galveston",97,14680000,151300,700,9.9,5,2003,2003.33333333333
"Galveston",88,14550000,165300,692,10.2,6,2003,2003.41666666667
"Galveston",107,15950000,149100,NA,NA,7,2003,2003.5
"Galveston",97,15795000,162800,708,10,8,2003,2003.58333333333
"Galveston",69,10390000,150600,721,9.9,9,2003,2003.66666666667
"Galveston",70,11455000,163600,664,9.1,10,2003,2003.75
"Galveston",NA,NA,NA,NA,NA,11,2003,2003.83333333333
"Galveston",76,11715000,154100,631,8.4,12,2003,2003.91666666667
"Galveston",49,6815000,139100,595,7.8,1,2004,2004
"Galveston",64,10475000,163700,776,10.1,2,2004,2004.08333333333
"Galveston",84,15735000,187300,695,8.7,3,2004,2004.16666666667
"Galveston",119,18990000,159600,788,9.4,4,2004,2004.25
"Galveston",97,19785000,204000,NA,NA,5,2004,2004.33333333333
"Galveston",121,21975000,181600,700,8.1,6,2004,2004.41666666667
"Galveston",104,18130000,174300,716,8.3,7,2004,2004.5
"Galveston",118,19700000,166900,710,8,8,2004,2004.58333333333
"Galveston",105,18620000,177300,698,7.6,9,2004,2004.66666666667
"Galveston",93,17160000,184500,677,7.2,10,2004,2004.75
"Galveston",86,13750000,159900,668,7.2,11,2004,2004.83333333333
"Galveston",90,15125000,168100,NA,NA,12,2004,2004.91666666667
"Galveston",55,11115000,202100,697,7.4,1,2005,2005
"Galveston",80,16135000,201700,795,8.3,2,2005,2005.08333333333
"Galveston",88,14310000,162600,627,6.5,3,2005,2005.16666666667
"Galveston",160,31495000,196800,632,6.3,4,2005,2005.25
"Galveston",147,28910000,196700,745,7.2,5,2005,2005.33333333333
"Galveston",158,32340000,204700,748,7,6,2005,2005.41666666667
"Galveston",140,31700000,226400,700,6.4,7,2005,2005.5
"Galveston",144,28740000,199600,NA,NA,8,2005,2005.58333333333
"Galveston",96,20545000,214000,NA,NA,9,2005,2005.66666666667
"Galveston",68,15750000,231600,NA,NA,10,2005,2005.75
"Galveston",78,14510000,186000,NA,NA,11,2005,2005.83333333333
"Galveston",80,14730000,184100,NA,NA,12,2005,2005.91666666667
"Galveston",47,10220000,217400,808,7.5,1,2006,2006
"Galveston",83,19405000,233800,789,7.3,2,2006,2006.08333333333
"Galveston",111,26815000,241600,1145,10.5,3,2006,2006.16666666667
"Galveston",125,28030000,224200,1200,11.3,4,2006,2006.25
"Galveston",149,34570000,232000,1309,12.3,5,2006,2006.33333333333
"Galveston",123,28255000,229700,1002,9.7,6,2006,2006.41666666667
"Galveston",109,21465000,196900,1361,13.5,7,2006,2006.5
"Galveston",103,21905000,212700,1300,13.3,8,2006,2006.58333333333
"Galveston",93,20045000,215500,1192,12.2,9,2006,2006.66666666667
"Galveston",88,20090000,228300,1595,16.1,10,2006,2006.75
"Galveston",60,11155000,185900,1368,14,11,2006,2006.83333333333
"Galveston",64,12735000,199000,1403,14.6,12,2006,2006.91666666667
"Galveston",58,13500000,232800,1554,16,1,2007,2007
"Galveston",89,21580000,242500,1311,13.4,2,2007,2007.08333333333
"Galveston",94,23605000,251100,1580,16.4,3,2007,2007.16666666667
"Galveston",99,21020000,212300,1726,18.3,4,2007,2007.25
"Galveston",144,31350000,217700,1942,20.7,5,2007,2007.33333333333
"Galveston",133,28815000,216700,1964,20.8,6,2007,2007.41666666667
"Galveston",116,25395000,218900,1739,18.3,7,2007,2007.5
"Galveston",102,21480000,210600,1562,16.4,8,2007,2007.58333333333
"Galveston",93,20855000,224200,1757,18.5,9,2007,2007.66666666667
"Galveston",85,20970000,246700,1668,17.6,10,2007,2007.75
"Galveston",80,16640000,208000,1600,16.6,11,2007,2007.83333333333
"Galveston",64,13470000,210500,1556,16.1,12,2007,2007.91666666667
"Galveston",46,9040000,196500,1637,17.2,1,2008,2008
"Galveston",81,18095000,223400,1395,14.7,2,2008,2008.08333333333
"Galveston",82,22175000,270400,1471,15.7,3,2008,2008.16666666667
"Galveston",90,20825000,231400,1652,17.8,4,2008,2008.25
"Galveston",112,27065000,241700,1560,17.3,5,2008,2008.33333333333
"Galveston",133,32065000,241100,1688,18.7,6,2008,2008.41666666667
"Galveston",117,30240000,258500,1690,18.7,7,2008,2008.5
"Galveston",114,29215000,256300,NA,NA,8,2008,2008.58333333333
"Galveston",29,5805000,200200,NA,NA,9,2008,2008.66666666667
"Galveston",25,5180000,207200,NA,NA,10,2008,2008.75
"Galveston",27,5770000,213700,NA,NA,11,2008,2008.83333333333
"Galveston",42,6270000,149300,NA,NA,12,2008,2008.91666666667
"Galveston",41,4980000,121500,1105,14.8,1,2009,2009
"Galveston",62,7675000,123800,874,12,2,2009,2009.08333333333
"Galveston",59,7850000,133100,1133,16,3,2009,2009.16666666667
"Galveston",68,8175000,120200,1110,16.1,4,2009,2009.25
"Garland",147,13211361,89900,531,2.3,1,2000,2000
"Garland",201,19476267,96900,494,2.1,2,2000,2000.08333333333
"Garland",284,28469389,100200,464,1.9,3,2000,2000.16666666667
"Garland",255,25212040,98900,439,1.8,4,2000,2000.25
"Garland",280,30127104,107600,448,1.8,5,2000,2000.33333333333
"Garland",302,30847197,102100,460,1.9,6,2000,2000.41666666667
"Garland",268,28022295,104600,482,2,7,2000,2000.5
"Garland",277,28925155,104400,458,1.9,8,2000,2000.58333333333
